80,18,256,8,192,21.138771,2325.264893,105.053001,0.501446
80,18,512,8,96,21.232464,2314.987061,104.938225,0.500898
80,18,1024,8,48,21.380625,2298.971191,104.906479,0.500747
80,18,2048,8,24,21.698126,2265.293457,104.737892,0.499942
80,18,4096,8,12,22.714804,2163.910400,102.664291,0.490044
80,18,8192,8,6,24.291206,2023.493164,100.890938,0.481580
80,18,12288,8,0,0,0,0,0
80,18,16384,8,0,0,0,0,0
80,18,32768,8,0,0,0,0,0
80,18,65536,8,0,0,0,0,0
80,20,256,8,192,14.938640,3290.594238,148.665558,0.709621
80,20,512,8,96,14.972212,3283.190186,148.826828,0.710391
80,20,1024,8,48,15.007894,3275.431152,149.464264,0.713433
80,20,2048,8,24,15.074333,3260.943848,150.772720,0.719679
80,20,4096,8,12,15.351573,3202.052246,151.917740,0.725144
80,20,8192,8,6,16.900560,2908.542480,145.019318,0.692216
80,20,12288,8,0,0,0,0,0
80,20,16384,8,0,0,0,0,0
80,20,32768,8,0,0,0,0,0
80,20,65536,8,0,0,0,0,0
80,22,256,8,192,14.598160,3367.078125,152.121033,0.726115
80,22,512,8,96,14.605614,3365.651855,152.564804,0.728233
80,22,1024,8,48,14.635882,3358.560059,153.257599,0.731540
80,22,2048,8,24,14.773104,3327.494873,153.849731,0.734366
80,22,4096,8,12,15.190181,3236.047363,153.530624,0.732843
80,22,8192,8,6,16.783888,2928.782715,146.028488,0.697033
80,22,12288,8,0,0,0,0,0
80,22,16384,8,0,0,0,0,0
80,22,32768,8,0,0,0,0,0
80,22,65536,8,0,0,0,0,0
80,24,256,8,192,14.311086,3434.943359,155.187119,0.740750
80,24,512,8,96,14.317678,3433.408691,155.636200,0.742894
80,24,1024,8,48,14.322266,3432.173096,156.616684,0.747574
80,24,2048,8,24,14.468074,3397.591797,157.090744,0.749836
80,24,4096,8,12,15.098585,3255.633301,154.459854,0.737279
80,24,8192,8,6,16.676365,2947.640137,146.968719,0.701521
80,24,12288,8,0,0,0,0,0
80,24,16384,8,0,0,0,0,0
80,24,32768,8,0,0,0,0,0
80,24,65536,8,0,0,0,0,0
80,26,256,8,192,13.834663,3553.256348,160.532379,0.766264
80,26,512,8,96,13.798927,3562.485596,161.487274,0.770822
80,26,1024,8,48,13.885541,3540.348389,161.552948,0.771136
80,26,2048,8,24,14.008017,3509.248047,162.253281,0.774479
80,26,4096,8,12,14.879939,3303.524902,156.732025,0.748124
80,26,8192,8,6,16.487667,2981.388916,148.651428,0.709553
80,26,12288,8,0,0,0,0,0
80,26,16384,8,0,0,0,0,0
80,26,32768,8,0,0,0,0,0
80,26,65536,8,0,0,0,0,0
80,28,256,8,192,13.377708,3674.589111,166.014069,0.792430
80,28,512,8,96,13.383740,3672.899902,166.492340,0.794713
80,28,1024,8,48,13.514837,3637.512939,165.986725,0.792299
80,28,2048,8,24,13.795667,3563.236328,164.749481,0.786394
80,28,4096,8,12,14.767856,3328.623779,157.922806,0.753808
80,28,8192,8,6,16.373516,3002.108887,149.684525,0.714485
80,28,12288,8,0,0,0,0,0
80,28,16384,8,0,0,0,0,0
80,28,32768,8,0,0,0,0,0
80,28,65536,8,0,0,0,0,0
80,30,256,8,192,13.095141,3753.881592,169.596420,0.809529
80,30,512,8,96,13.145864,3739.539551,169.513092,0.809132
80,30,1024,8,48,13.333896,3686.771973,168.234512,0.803029
80,30,2048,8,24,13.712410,3584.975098,165.754593,0.791191
80,30,4096,8,12,14.657850,3353.534424,159.104630,0.759449
80,30,8192,8,6,16.320763,3011.838379,150.169617,0.716800
80,30,12288,8,0,0,0,0,0
80,30,16384,8,0,0,0,0,0
80,30,32768,8,0,0,0,0,0
80,30,65536,8,0,0,0,0,0
96,18,256,8,192,21.141466,2324.962402,105.039345,0.501381
96,18,512,8,96,21.230087,2315.254395,104.950325,0.500956
96,18,1024,8,48,21.400425,2296.825439,104.808586,0.500280
96,18,2048,8,24,21.684772,2266.703613,104.803108,0.500254
96,18,4096,8,12,22.775768,2158.142090,102.390610,0.488738
96,18,8192,8,6,24.325436,2020.644897,100.748924,0.480902
96,18,12288,8,0,0,0,0,0
96,18,16384,8,0,0,0,0,0
96,18,32768,8,0,0,0,0,0
96,18,65536,8,0,0,0,0,0
96,20,256,8,192,14.947548,3288.604736,148.575699,0.709192
