16,20,512,1,8192,0,0,0,0,16,18,288,0.002227,0.015592,7.737039,19250.427734,144.669739,0.463685,0.464720
16,20,1024,1,8192,0,0,0,0,16,18,144,0.004387,0.030706,7.379470,19982.195312,152.180557,0.487758,0.489907
16,20,2048,1,8192,0,0,0,0,16,18,72,0.008512,0.059582,8.137407,18120.923828,141.653687,0.454018,0.457916
16,20,4096,1,8192,0,0,0,0,16,17,34,0.016066,0.112464,9.083611,15331.501953,126.021683,0.403916,0.410511
16,20,8192,1,8192,0,0,0,0,16,15,15,0.028884,0.202189,10.482821,11722.125977,105.793282,0.339081,0.349166
16,20,16384,1,8192,11,0,0,11,21,6,6,0.048053,0.336368,12.238182,8032.615234,85.432533,0.273822,0.287644
16,20,32768,1,8192,41,0,34,7,23,2,2,0.114217,0.480461,13.629581,4808.364746,66.629189,0.213555,0.241092
16,20,65536,1,8192,104,65,39,0,24,1,1,0.166530,0.650794,27.298080,2400.760742,48.733963,0.156199,0.187408
16,20,131072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,20,262144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,20,524288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,20,1048576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,24,512,1,8192,0,0,0,0,16,18,288,0.002227,0.015592,7.033287,20965.980469,157.562378,0.505008,0.506135
16,24,1024,1,8192,0,0,0,0,16,18,144,0.004387,0.030706,7.410008,19900.058594,151.555008,0.485753,0.487893
16,24,2048,1,8192,0,0,0,0,16,18,72,0.008512,0.059582,8.152819,18086.882812,141.387573,0.453165,0.457056
16,24,4096,1,8192,0,0,0,0,16,17,34,0.016066,0.112464,9.104773,15295.849609,125.728622,0.402976,0.409556
16,24,8192,1,8192,0,0,0,0,16,15,15,0.028884,0.202189,10.501514,11701.231445,105.604706,0.338477,0.348544
16,24,16384,1,8192,3,0,0,3,29,6,6,0.048053,0.336368,12.264765,8015.160156,85.246895,0.273227,0.287019
16,24,32768,1,8192,32,0,25,7,32,2,2,0.103399,0.486329,13.546153,4838.000977,67.039841,0.214871,0.239651
16,24,65536,1,8192,95,56,39,0,33,1,1,0.155256,0.649998,25.560074,2566.450195,52.097359,0.166979,0.197668
16,24,131072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
