16,16,512,1,8192,5,0,0,5,11,4,64,0.002227,0.015592,4.416489,7419.767578,55.760624,0.785361,0.787114
16,16,1024,1,8192,5,0,0,5,11,4,32,0.004387,0.030706,4.640800,7060.971680,53.774998,0.757394,0.760731
16,16,2048,1,8192,5,0,0,5,11,4,16,0.008512,0.059582,5.101005,6423.903320,50.216515,0.707275,0.713347
16,16,4096,1,8192,5,0,0,5,11,4,8,0.016066,0.112464,5.929846,5526.041016,45.422878,0.639759,0.650205
16,16,8192,1,8192,5,0,0,5,11,3,3,0.028884,0.202189,5.825291,4218.903320,38.075996,0.536282,0.552232
16,16,16384,1,8192,19,0,3,16,13,1,1,0.058654,0.332622,5.725175,2861.828369,30.437565,0.428698,0.455410
16,16,32768,1,8192,50,0,43,7,14,1,1,0.124776,0.474733,18.171459,1803.285034,24.987999,0.351944,0.402119
16,16,65536,1,8192,114,75,39,0,14,1,1,0.174351,0.649806,77.386856,846.873657,17.191013,0.242127,0.293256
16,16,131072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,16,262144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,16,524288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,18,512,1,8192,2,0,0,2,14,4,64,0.002227,0.015592,4.469928,7331.012695,55.093616,0.775966,0.777699
16,18,1024,1,8192,2,0,0,2,14,4,32,0.004387,0.030706,4.682473,6998.272949,53.297501,0.750669,0.753976
16,18,2048,1,8192,2,0,0,2,14,4,16,0.008512,0.059582,5.109007,6413.886719,50.138210,0.706172,0.712234
16,18,4096,1,8192,2,0,0,2,14,4,8,0.016066,0.112464,5.960758,5497.349121,45.187042,0.636437,0.646829
16,18,8192,1,8192,2,0,0,2,14,3,3,0.028884,0.202189,5.851694,4199.829102,37.903851,0.533857,0.549736
16,18,16384,1,8192,15,0,0,15,17,1,1,0.048053,0.336368,5.689834,2879.565430,30.626213,0.431355,0.453129
16,18,32768,1,8192,45,0,38,7,19,1,1,0.118941,0.477899,18.128151,1807.580322,25.047518,0.352782,0.400407
16,18,65536,1,8192,109,70,39,0,19,1,1,0.170459,0.650298,74.264587,882.531738,17.914850,0.252322,0.304170
16,18,131072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,18,262144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,18,524288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,20,512,1,8192,0,0,0,0,16,4,64,0.002227,0.015592,4.433591,7391.284668,55.546570,0.782346,0.784093
16,20,1024,1,8192,0,0,0,0,16,4,32,0.004387,0.030706,4.676229,7007.588867,53.368450,0.751668,0.754980
16,20,2048,1,8192,0,0,0,0,16,4,16,0.008512,0.059582,5.077615,6453.608398,50.448727,0.710545,0.716645
16,20,4096,1,8192,0,0,0,0,16,4,8,0.016066,0.112464,5.954814,5502.859375,45.232330,0.637075,0.647478
16,20,8192,1,8192,0,0,0,0,16,3,3,0.028884,0.202189,5.826756,4217.851074,38.066502,0.536148,0.552095
16,20,16384,1,8192,11,0,0,11,21,1,1,0.048053,0.336368,5.685548,2881.753418,30.649483,0.431683,0.453473
16,20,32768,1,8192,41,0,34,7,23,1,1,0.114217,0.480461,18.096447,1810.746094,25.091385,0.353400,0.398969
16,20,65536,1,8192,104,65,39,0,24,1,1,0.166530,0.650794,72.461784,904.431152,18.359396,0.258583,0.310249
16,20,131072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,20,262144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,20,524288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,22,512,1,8192,0,0,0,0,16,4,64,0.002227,0.015592,4.437674,7384.419434,55.494980,0.781619,0.783364
16,22,1024,1,8192,0,0,0,0,16,4,32,0.004387,0.030706,4.657975,7035.176758,53.578552,0.754627,0.757952
16,22,2048,1,8192,0,0,0,0,16,4,16,0.008512,0.059582,5.111780,6410.443848,50.111301,0.705793,0.711852
16,22,4096,1,8192,0,0,0,0,16,4,8,0.016066,0.112464,5.963718,5494.604492,45.164482,0.636119,0.646506
16,22,8192,1,8192,0,0,0,0,16,3,3,0.028884,0.202189,5.867336,4188.679199,37.803219,0.532440,0.548276
16,22,16384,1,8192,7,0,0,7,25,1,1,0.048053,0.336368,5.718592,2865.055176,30.471886,0.429181,0.450846
16,22,32768,1,8192,36,0,29,7,28,1,1,0.108239,0.483703,18.021011,1818.321777,25.196363,0.354878,0.397952
16,22,65536,1,8192,100,61,39,0,28,1,1,0.158707,0.649255,72.111862,908.819092,18.448465,0.259838,0.308855
16,22,131072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,22,262144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,22,524288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,16,512,1,8192,5,0,0,5,11,4,64,0.002227,0.015592,4.462574,7343.039062,55.183998,0.777239,0.778975
32,16,1024,1,8192,5,0,0,5,11,4,32,0.004387,0.030706,4.654621,7040.118652,53.616192,0.755158,0.758485
32,16,2048,1,8192,5,0,0,5,11,4,16,0.008512,0.059582,5.084550,6444.751953,50.379490,0.709570,0.715662
32,16,4096,1,8192,5,0,0,5,11,4,8,0.016066,0.112464,5.922484,5532.916992,45.479401,0.640555,0.651014
