16,20,512,1,16384,10,0,2,8,6,29,928,0.023968,0.015253,12.114943,39293.105469,295.293365,0.298578,0.305910
16,20,1024,1,16384,10,0,2,8,6,29,464,0.025755,0.030047,11.639051,40822.757812,310.898254,0.314356,0.322666
16,20,2048,1,16384,10,0,2,8,6,28,224,0.029170,0.058341,11.288130,40640.460938,317.691956,0.321225,0.330877
16,20,4096,1,16384,10,0,2,8,6,26,104,0.035437,0.110250,10.568868,40305.882812,331.305786,0.334991,0.347298
16,20,8192,1,16384,10,0,2,8,6,24,48,0.046104,0.198604,9.947025,39531.296875,356.773682,0.360742,0.378177
16,20,16384,1,16384,10,0,2,8,6,20,20,0.062136,0.331392,8.867043,36955.359375,393.046356,0.397418,0.423748
16,20,32768,1,16384,26,0,23,3,6,8,8,0.128241,0.472854,9.159174,28620.964844,396.598755,0.401010,0.460001
16,20,65536,1,16384,58,39,19,0,6,3,3,0.187109,0.654378,11.364435,17300.289062,351.185181,0.355091,0.436825
16,20,131072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,20,262144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,20,524288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,20,1048576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,24,512,1,16384,6,0,0,6,10,29,928,0.002227,0.015592,9.071207,52378.996094,393.635712,0.398014,0.398902
16,24,1024,1,16384,6,0,0,6,10,29,464,0.004387,0.030706,9.129620,52043.914062,396.356415,0.400765,0.402531
16,24,2048,1,16384,6,0,0,6,10,28,224,0.008512,0.059582,9.019375,50863.023438,397.603119,0.402025,0.405477
16,24,4096,1,16384,6,0,0,6,10,26,104,0.016066,0.112464,8.532518,49925.546875,410.377380,0.414942,0.421717
16,24,8192,1,16384,6,0,0,6,10,24,48,0.028884,0.202189,8.160036,48188.328125,434.904175,0.439741,0.452821
16,24,16384,1,16384,6,0,0,6,10,20,20,0.048053,0.336368,7.879161,41589.054688,442.328979,0.447249,0.469825
16,24,32768,1,16384,21,0,18,3,11,8,8,0.116585,0.479176,8.860724,29585.044922,409.957947,0.414518,0.469222
16,24,65536,1,16384,53,34,19,0,11,3,3,0.177578,0.654573,10.770737,18253.933594,370.543579,0.374665,0.455563
16,24,131072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,24,262144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,24,524288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,24,1048576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,28,512,1,16384,2,0,0,2,14,29,928,0.002227,0.015592,7.618503,62366.386719,468.692413,0.473905,0.474963
16,28,1024,1,16384,2,0,0,2,14,29,464,0.004387,0.030706,7.743221,61364.804688,467.342499,0.472540,0.474622
16,28,2048,1,16384,2,0,0,2,14,28,224,0.008512,0.059582,7.712951,59478.359375,464.950287,0.470122,0.474158
16,28,4096,1,16384,2,0,0,2,14,26,104,0.016066,0.112464,7.634182,55800.390625,458.667328,0.463769,0.471341
16,28,8192,1,16384,2,0,0,2,14,24,48,0.028884,0.202189,7.881081,49894.382812,450.301483,0.455310,0.468852
16,28,16384,1,16384,2,0,0,2,14,20,20,0.048053,0.336368,7.847253,41757.890625,444.124664,0.449064,0.471732
16,28,32768,1,16384,17,0,14,3,15,8,8,0.107034,0.484357,8.785973,29836.796875,413.446442,0.418045,0.468153
16,28,65536,1,16384,48,29,19,0,16,3,3,0.160312,0.651659,10.579859,18583.316406,377.229858,0.381426,0.454247
16,28,131072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,28,262144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,28,524288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,28,1048576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,30,512,1,16384,0,0,0,0,16,29,928,0.002227,0.015592,7.571709,62753.382812,471.600708,0.476846,0.477911
16,30,1024,1,16384,0,0,0,0,16,29,464,0.004387,0.030706,7.723289,61520.078125,468.525024,0.473736,0.475823
16,30,2048,1,16384,0,0,0,0,16,28,224,0.008512,0.059582,7.694962,59617.742188,466.039886,0.471223,0.475269
16,30,4096,1,16384,0,0,0,0,16,26,104,0.016066,0.112464,7.665720,55572.656250,456.795410,0.461876,0.469418
16,30,8192,1,16384,0,0,0,0,16,24,48,0.028884,0.202189,7.880033,49902.414062,450.373962,0.455383,0.468928
16,30,16384,1,16384,0,0,0,0,16,20,20,0.048053,0.336368,7.835886,41818.375000,444.767944,0.449715,0.472416
16,30,32768,1,16384,15,0,12,3,17,8,8,0.102181,0.486990,8.736994,30004.226562,415.766510,0.420391,0.468236
16,30,65536,1,16384,46,27,19,0,18,3,3,0.157095,0.652066,10.570223,18600.394531,377.576538,0.381776,0.452929
16,30,131072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,30,262144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,30,524288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,30,1048576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,40,512,1,16384,0,0,0,0,16,29,928,0.002227,0.015592,7.584496,62646.621094,470.798401,0.476035,0.477098
16,40,1024,1,16384,0,0,0,0,16,29,464,0.004387,0.030706,7.736914,61412.593750,467.706512,0.472908,0.474992
16,40,2048,1,16384,0,0,0,0,16,28,224,0.008512,0.059582,7.681261,59724.949219,466.877899,0.472071,0.476123
