64,18,512,8,63.707924,17.663689,8192,29,0,20,9,3,5,80,0.118494,0.009115,33.900852,1208.256104,54.891808,0.773124,0.877049
64,18,1024,8,63.707924,17.653435,8192,29,0,20,9,3,5,40,0.118714,0.018065,34.542686,1185.781982,54.348255,0.765468,0.868582
64,18,2048,8,63.707924,17.654533,8192,29,0,20,9,3,5,20,0.119143,0.035489,35.713806,1146.895874,53.489574,0.753374,0.855274
64,18,4096,8,63.707924,17.666435,8192,29,0,20,9,3,5,10,0.119956,0.068546,37.898842,1080.772461,52.146381,0.734456,0.834567
64,18,8192,8,63.707924,17.696190,8192,29,0,20,9,3,5,5,0.121425,0.128298,42.126270,972.320618,50.045731,0.704869,0.802287
64,18,16384,8,63.803719,17.133629,8192,61,0,61,0,3,2,2,0.163967,0.217008,45.358635,722.426392,41.837780,0.589264,0.704834
64,20,512,8,62.425636,19.602272,8192,28,0,19,9,4,5,80,0.113299,0.009169,34.096607,1201.293335,54.575485,0.768669,0.866886
64,20,1024,8,62.425636,19.592018,8192,28,0,19,9,4,5,40,0.113567,0.018171,34.665295,1181.589111,54.156075,0.762762,0.860484
64,20,2048,8,62.425636,19.593117,8192,28,0,19,9,4,5,20,0.114090,0.035693,35.817543,1143.578125,53.334835,0.751195,0.847936
64,20,4096,8,62.425636,19.605019,8192,28,0,19,9,4,5,10,0.115081,0.068926,37.984184,1078.348633,52.029430,0.732809,0.828109
64,20,8192,8,62.425636,19.634773,8192,28,0,19,9,4,5,5,0.116872,0.128963,42.209270,970.407837,49.947281,0.703483,0.796581
64,20,16384,8,63.489143,19.385735,8192,59,0,59,0,5,2,2,0.160306,0.217958,42.524933,770.563293,44.625515,0.628528,0.748521
64,22,512,8,63.955849,21.540857,8192,27,0,17,10,5,5,80,0.102721,0.009278,33.428558,1225.304932,55.666340,0.784033,0.873790
64,22,1024,8,63.955849,21.530603,8192,27,0,17,10,5,5,40,0.103090,0.018386,33.971886,1205.708008,55.261532,0.778331,0.867792
64,22,2048,8,63.955849,21.531702,8192,27,0,17,10,5,5,20,0.103808,0.036107,35.079624,1167.631470,54.456654,0.766995,0.855838
64,22,4096,8,63.955849,21.543604,8192,27,0,17,10,5,5,10,0.105169,0.069698,37.174664,1101.828125,53.162300,0.748765,0.836767
64,22,8192,8,63.955849,21.573359,8192,27,0,17,10,5,5,5,0.107625,0.130313,41.529926,986.283813,50.764423,0.714992,0.801223
64,22,16384,8,63.737068,21.637842,8192,57,0,56,1,7,2,2,0.154755,0.219399,42.242271,775.718567,44.924068,0.632733,0.748580
72,18,512,8,69.895424,17.663689,8192,29,0,6,23,3,5,80,0.039718,0.009930,32.149658,1274.046143,57.880692,0.815221,0.848939
72,18,1024,8,69.895424,17.653435,8192,29,0,6,23,3,5,40,0.040732,0.019664,32.715755,1252.000122,57.383236,0.808215,0.842533
72,18,2048,8,69.895424,17.654533,8192,29,0,6,23,3,5,20,0.042702,0.038569,33.858681,1209.737549,56.420414,0.794654,0.830100
72,18,4096,8,69.895424,17.666435,8192,29,0,6,23,3,5,10,0.046421,0.074274,35.983833,1138.292725,54.921692,0.773545,0.811202
72,18,8192,8,69.895424,17.696190,8192,29,0,6,23,3,5,5,0.053088,0.138277,40.227806,1018.206909,52.407516,0.738134,0.779517
72,18,16384,8,64.366219,17.133629,8192,61,0,47,14,3,2,2,0.137651,0.223839,45.151466,725.739258,42.029633,0.591967,0.686458
72,20,512,8,70.300636,19.602272,8192,28,0,4,24,4,5,80,0.027300,0.010058,31.678064,1293.011475,58.742290,0.827356,0.850577
72,20,1024,8,70.300636,19.592018,8192,28,0,4,24,4,5,40,0.028451,0.019916,32.260857,1269.653931,58.192379,0.819611,0.843612
72,20,2048,8,70.300636,19.593117,8192,28,0,4,24,4,5,20,0.030685,0.039053,33.394413,1226.555420,57.204777,0.805701,0.831206
72,20,4096,8,70.300636,19.605019,8192,28,0,4,24,4,5,10,0.034901,0.075171,35.510929,1153.451416,55.653080,0.783846,0.812192
72,20,8192,8,70.300636,19.634773,8192,28,0,4,24,4,5,5,0.042449,0.139831,39.858089,1027.650269,52.893570,0.744980,0.778005
72,20,16384,8,71.926643,19.385735,8192,59,0,44,15,5,2,2,0.131795,0.225359,41.487980,789.823608,45.740940,0.644239,0.742035
72,22,512,8,70.705849,21.540857,8192,27,0,3,24,5,5,80,0.020970,0.010123,31.312201,1308.118530,59.428616,0.837023,0.854951
72,22,1024,8,70.705849,21.530603,8192,27,0,3,24,5,5,40,0.022191,0.020044,31.924973,1283.012451,58.804634,0.828234,0.847031
72,22,2048,8,70.705849,21.531702,8192,27,0,3,24,5,5,20,0.024562,0.039300,32.992531,1241.496338,57.901608,0.815516,0.836051
72,22,4096,8,70.705849,21.543604,8192,27,0,3,24,5,5,10,0.029036,0.075628,35.217274,1163.069336,56.117146,0.790382,0.814018
72,22,8192,8,70.705849,21.573359,8192,27,0,3,24,5,5,5,0.037038,0.140621,39.457935,1038.071777,53.429974,0.752535,0.781480
72,22,16384,8,68.237068,21.637842,8192,57,0,42,15,7,2,2,0.127846,0.226384,41.752571,784.820251,45.451180,0.640157,0.733996
80,18,512,8,74.957924,17.663689,8192,29,0,0,29,3,5,80,0.001475,0.010325,30.609104,1338.164917,60.793640,0.856248,0.857513
80,18,1024,8,74.957924,17.653435,8192,29,0,0,29,3,5,40,0.002920,0.020439,31.155432,1314.700928,60.257027,0.848691,0.851176
80,18,2048,8,74.957924,17.654533,8192,29,0,0,29,3,5,20,0.005723,0.040059,32.298138,1268.188110,59.146473,0.833049,0.837844
80,18,4096,8,74.957924,17.666435,8192,29,0,0,29,3,5,10,0.011005,0.077032,34.384769,1191.227173,57.475723,0.809517,0.818525
80,18,8192,8,74.957924,17.696190,8192,29,0,0,29,3,5,5,0.020435,0.143045,38.720818,1057.833374,54.447109,0.766861,0.782858
80,18,16384,8,75.616219,17.133629,8192,61,0,33,28,3,2,2,0.109624,0.231114,44.522743,735.988403,42.623188,0.600327,0.674240
80,20,512,8,74.238136,19.602272,8192,28,0,0,28,4,5,80,0.001475,0.010325,30.595785,1338.749023,60.820171,0.856622,0.857888
80,20,1024,8,74.238136,19.592018,8192,28,0,0,28,4,5,40,0.002920,0.020439,31.148346,1315.000732,60.270763,0.848884,0.851370
80,20,2048,8,74.238136,19.593117,8192,28,0,0,28,4,5,20,0.005723,0.040059,32.243172,1270.346680,59.247150,0.834467,0.839270
80,20,4096,8,74.238136,19.605019,8192,28,0,0,28,4,5,10,0.011005,0.077032,34.472511,1188.193359,57.329350,0.807456,0.816440
80,20,8192,8,74.238136,19.634773,8192,28,0,0,28,4,5,5,0.020435,0.143045,38.712029,1058.069946,54.459278,0.767032,0.783033
80,20,16384,8,78.114143,19.385735,8192,59,0,30,29,5,2,2,0.103380,0.232735,40.870140,801.759399,46.432175,0.653974,0.729377
80,22,512,8,73.518349,21.540857,8192,27,0,0,27,5,5,80,0.001475,0.010325,30.526821,1341.771118,60.957474,0.858556,0.859824
80,22,1024,8,73.518349,21.530603,8192,27,0,0,27,5,5,40,0.002920,0.020439,31.102642,1316.929932,60.359188,0.850129,0.852619
80,22,2048,8,73.518349,21.531702,8192,27,0,0,27,5,5,20,0.005723,0.040059,32.218849,1271.306885,59.291924,0.835097,0.839904
80,22,4096,8,73.518349,21.543604,8192,27,0,0,27,5,5,10,0.011005,0.077032,34.341663,1192.722656,57.547886,0.810534,0.819552
80,22,8192,8,73.518349,21.573359,8192,27,0,0,27,5,5,5,0.020435,0.143045,38.614880,1060.736084,54.596508,0.768965,0.785007
80,22,16384,8,77.237068,21.637842,8192,57,0,28,29,7,2,2,0.099168,0.233828,40.741432,804.295044,46.579025,0.656043,0.728263
88,18,512,8,74.957924,17.663689,8192,29,0,0,29,3,5,80,0.001475,0.010325,30.659430,1335.969238,60.693886,0.854843,0.856106
88,18,1024,8,74.957924,17.653435,8192,29,0,0,29,3,5,40,0.002920,0.020439,31.267237,1310.000366,60.041584,0.845656,0.848132
88,18,2048,8,74.957924,17.654533,8192,29,0,0,29,3,5,20,0.005723,0.040059,32.350414,1266.135376,59.050735,0.831700,0.836487
88,18,4096,8,74.957924,17.666435,8192,29,0,0,29,3,5,10,0.011005,0.077032,34.553734,1185.400635,57.194603,0.805558,0.814521
88,18,8192,8,74.957924,17.696190,8192,29,0,0,29,3,5,5,0.020435,0.143045,38.809921,1055.400635,54.321896,0.765097,0.781058
88,18,16384,8,86.866219,17.133629,8192,61,0,18,43,3,2,2,0.077501,0.239452,43.137280,759.622070,43.991882,0.619604,0.671658
88,20,512,8,74.238136,19.602272,8192,28,0,0,28,4,5,80,0.001475,0.010325,30.608515,1338.190186,60.794785,0.856264,0.857529
88,20,1024,8,74.238136,19.592018,8192,28,0,0,28,4,5,40,0.002920,0.020439,31.183798,1313.502686,60.202106,0.847917,0.850400
88,20,2048,8,74.238136,19.593117,8192,28,0,0,28,4,5,20,0.005723,0.040059,32.218170,1271.333374,59.293163,0.835115,0.839922
88,20,4096,8,74.238136,19.605019,8192,28,0,0,28,4,5,10,0.011005,0.077032,34.388294,1191.106079,57.469883,0.809435,0.818442
88,20,8192,8,74.238136,19.634773,8192,28,0,0,28,4,5,5,0.020435,0.143045,38.641506,1060.002319,54.558743,0.768433,0.784463
88,20,16384,8,84.301643,19.385735,8192,59,0,16,43,5,2,2,0.073042,0.240610,40.097008,817.221436,47.327629,0.666586,0.719112
88,22,512,8,73.518349,21.540857,8192,27,0,0,27,5,5,80,0.001475,0.010325,30.523991,1341.896729,60.963177,0.858636,0.859905
88,22,1024,8,73.518349,21.530603,8192,27,0,0,27,5,5,40,0.002920,0.020439,31.120188,1316.188843,60.325233,0.849651,0.852139
88,22,2048,8,73.518349,21.531702,8192,27,0,0,27,5,5,20,0.005723,0.040059,32.168354,1273.302612,59.385010,0.836408,0.841223
88,22,4096,8,73.518349,21.543604,8192,27,0,0,27,5,5,10,0.011005,0.077032,34.342552,1192.690063,57.546310,0.810511,0.819530
88,22,8192,8,73.518349,21.573359,8192,27,0,0,27,5,5,5,0.020435,0.143045,38.670692,1059.204346,54.517673,0.767855,0.783873
88,22,16384,8,86.237068,21.637842,8192,57,0,13,44,7,2,2,0.066272,0.242367,39.640144,826.641296,47.873158,0.674270,0.722127
96,18,512,8,74.957924,17.663689,8192,29,0,0,29,3,5,80,0.001475,0.010325,30.742777,1332.349487,60.529446,0.852527,0.853787
96,18,1024,8,74.957924,17.653435,8192,29,0,0,29,3,5,40,0.002920,0.020439,31.267792,1309.978760,60.040596,0.845642,0.848118
96,18,2048,8,74.957924,17.654533,8192,29,0,0,29,3,5,20,0.005723,0.040059,32.338417,1266.609131,59.072834,0.832012,0.836800
96,18,4096,8,74.957924,17.666435,8192,29,0,0,29,3,5,10,0.011005,0.077032,34.478493,1187.990967,57.319584,0.807318,0.816301
96,18,8192,8,74.957924,17.696190,8192,29,0,0,29,3,5,5,0.020435,0.143045,38.792992,1055.864990,54.345802,0.765434,0.781402
96,18,16384,8,86.866219,17.133629,8192,61,0,4,57,3,2,2,0.045356,0.247796,43.192207,758.656189,43.935947,0.618816,0.648216
96,20,512,8,74.238136,19.602272,8192,28,0,0,28,4,5,80,0.001475,0.010325,30.588596,1339.061279,60.834362,0.856822,0.858088
96,20,1024,8,74.238136,19.592018,8192,28,0,0,28,4,5,40,0.002920,0.020439,31.159153,1314.541626,60.249725,0.848588,0.851073
96,20,2048,8,74.238136,19.593117,8192,28,0,0,28,4,5,20,0.005723,0.040059,32.270298,1269.278931,59.197346,0.833765,0.838564
96,20,4096,8,74.238136,19.605019,8192,28,0,0,28,4,5,10,0.011005,0.077032,34.430412,1189.646240,57.399452,0.808443,0.817438
96,20,8192,8,74.238136,19.634773,8192,28,0,0,28,4,5,5,0.020435,0.143045,38.665657,1059.340698,54.524689,0.767953,0.783974
96,20,16384,8,95.551643,19.385735,8192,59,0,2,57,5,2,2,0.040580,0.249036,38.675556,847.255981,49.067005,0.691085,0.720315
96,22,512,8,73.518349,21.540857,8192,27,0,0,27,5,5,80,0.001475,0.010325,30.603027,1338.432861,60.805809,0.856420,0.857685
96,22,1024,8,73.518349,21.530603,8192,27,0,0,27,5,5,40,0.002920,0.020439,31.152512,1314.825562,60.262733,0.848771,0.851256
96,22,2048,8,73.518349,21.531702,8192,27,0,0,27,5,5,20,0.005723,0.040059,32.201191,1272.003906,59.324429,0.835555,0.840364
96,22,4096,8,73.518349,21.543604,8192,27,0,0,27,5,5,10,0.011005,0.077032,34.355949,1192.226074,57.523930,0.810196,0.819211
96,22,8192,8,73.518349,21.573359,8192,27,0,0,27,5,5,5,0.020435,0.143045,38.710777,1058.106201,54.461159,0.767058,0.783060
96,22,16384,8,95.237068,21.637842,8192,57,0,0,57,7,2,2,0.035755,0.250288,38.514320,850.804993,49.272545,0.693979,0.719713
