80,30,512,8,16384,27,0,14,13,5,38,1216,0.086372,0.009447,61.138371,10183.359375,462.643890,0.467790,0.512013
80,30,1024,8,16384,27,0,14,13,5,38,608,0.086902,0.018717,60.971306,10211.242188,468.014526,0.473220,0.518258
80,30,2048,8,16384,27,0,14,13,5,37,296,0.087930,0.036747,59.542610,10181.101562,474.832001,0.480113,0.526400
80,30,4096,8,16384,27,0,14,13,5,36,144,0.089877,0.070889,58.521999,10078.744141,486.291107,0.491700,0.540256
80,30,8192,8,16384,27,0,14,13,5,34,68,0.093384,0.132393,57.939629,9614.468750,494.860626,0.500365,0.551904
80,30,16384,8,16384,28,0,15,13,4,30,30,0.103380,0.232735,56.410034,8713.386719,504.617126,0.510230,0.569059
80,30,32768,8,16384,59,0,55,4,5,12,12,0.151080,0.360500,56.420753,6969.443359,493.420929,0.498909,0.587698
80,30,65536,8,16384,123,115,8,0,5,5,5,0.221482,0.562125,73.529678,4456.452148,430.348663,0.435135,0.558928
80,30,131072,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,30,262144,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,40,512,8,16384,23,0,10,13,9,38,1216,0.063626,0.009682,59.142036,10527.103516,478.260651,0.483580,0.516439
80,40,1024,8,16384,23,0,10,13,9,38,608,0.064386,0.019179,59.409325,10479.702148,480.318878,0.485661,0.519083
80,40,2048,8,16384,23,0,10,13,9,37,296,0.065863,0.037636,58.504189,10361.902344,483.264221,0.488639,0.523092
80,40,4096,8,16384,23,0,10,13,9,36,144,0.068656,0.072542,57.758614,10211.890625,492.715332,0.498195,0.534921
80,40,8192,8,16384,23,0,10,13,9,34,68,0.073674,0.135271,56.237595,9905.425781,509.836243,0.515507,0.556507
80,40,16384,8,16384,23,0,10,13,9,30,30,0.081918,0.238306,54.287605,9054.046875,524.345642,0.530178,0.577484
80,40,32768,8,16384,53,0,49,4,11,12,12,0.141757,0.364459,55.773468,7050.382324,499.151245,0.504703,0.588065
80,40,65536,8,16384,116,108,8,0,12,5,5,0.214738,0.562629,69.650253,4704.758789,454.326996,0.459380,0.585002
80,40,131072,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,40,262144,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,50,512,8,16384,19,0,6,13,13,38,1216,0.039717,0.009929,56.078712,11102.158203,504.386200,0.509996,0.531090
80,50,1024,8,16384,19,0,6,13,13,38,608,0.040732,0.019664,56.309917,11056.566406,506.758453,0.512395,0.534152
80,50,2048,8,16384,19,0,6,13,13,37,296,0.042702,0.038569,55.627190,10897.721680,508.254089,0.513907,0.536831
80,50,4096,8,16384,19,0,6,13,13,36,144,0.046421,0.074274,55.751083,10579.626953,510.458282,0.516136,0.541262
80,50,8192,8,16384,19,0,6,13,13,34,68,0.053088,0.138277,54.549164,10212.022461,525.616882,0.531463,0.561259
80,50,16384,8,16384,19,0,6,13,13,30,30,0.063993,0.242958,53.477821,9191.157227,532.286133,0.538206,0.575003
80,50,32768,8,16384,48,0,44,4,16,12,12,0.133829,0.367826,55.227386,7119.977051,504.078400,0.509685,0.588435
80,50,65536,8,16384,111,103,8,0,17,5,5,0.209290,0.562686,68.459572,4786.514648,462.222046,0.467363,0.591067
80,50,131072,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,50,262144,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,60,512,8,16384,14,0,1,13,18,38,1216,0.008059,0.010257,52.577118,11841.505859,537.975708,0.543959,0.548379
80,60,1024,8,16384,14,0,1,13,18,38,608,0.009428,0.020305,52.644226,11826.408203,542.042786,0.548072,0.553288
80,60,2048,8,16384,14,0,1,13,18,37,296,0.012083,0.039803,52.263367,11599.123047,540.966431,0.546983,0.553673
80,60,4096,8,16384,14,0,1,13,18,36,144,0.017089,0.076558,52.524170,11229.576172,541.817871,0.547844,0.557369
80,60,8192,8,16384,14,0,1,13,18,34,68,0.026033,0.142228,52.821480,10546.014648,542.807617,0.548845,0.563515
80,60,16384,8,16384,14,0,1,13,18,30,30,0.040580,0.249036,51.962364,9459.191406,547.808777,0.553902,0.577329
80,60,32768,8,16384,42,0,38,4,22,12,12,0.124121,0.371948,54.780548,7178.060059,508.190521,0.513843,0.586660
80,60,65536,8,16384,104,96,8,0,24,5,5,0.191576,0.557313,67.262283,4871.747070,470.452728,0.475685,0.588411
80,60,131072,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,60,262144,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,70,512,8,16384,10,0,0,10,22,38,1216,0.001475,0.010325,50.638348,12294.880859,558.573181,0.564786,0.565620
80,70,1024,8,16384,10,0,0,10,22,38,608,0.002920,0.020439,51.092743,12185.546875,558.503296,0.564715,0.566369
80,70,2048,8,16384,10,0,0,10,22,37,296,0.005723,0.040059,50.718586,11952.386719,557.442139,0.563642,0.566886
80,70,4096,8,16384,10,0,0,10,22,36,144,0.011005,0.077032,51.195847,11520.937500,555.875793,0.562058,0.568312
80,70,8192,8,16384,10,0,0,10,22,34,68,0.020435,0.143045,51.793022,10755.425781,553.586121,0.559743,0.571420
80,70,16384,8,16384,10,0,0,10,22,30,30,0.035755,0.250288,51.586525,9528.072266,551.797852,0.557935,0.578624
80,70,32768,8,16384,37,0,33,4,27,12,12,0.115863,0.375455,54.118874,7265.792969,514.401855,0.520123,0.588284
80,70,65536,8,16384,98,90,8,0,30,5,5,0.185744,0.557939,66.616982,4918.894043,475.005554,0.480289,0.589850
80,70,131072,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,70,262144,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,78,512,8,16384,6,0,0,6,26,38,1216,0.001475,0.010325,50.518318,12324.101562,559.900757,0.566128,0.566964
80,78,1024,8,16384,6,0,0,6,26,38,608,0.002920,0.020439,51.061211,12193.053711,558.847412,0.565063,0.566718
80,78,2048,8,16384,6,0,0,6,26,37,296,0.005723,0.040059,50.637405,11971.552734,558.335999,0.564546,0.567795
80,78,4096,8,16384,6,0,0,6,26,36,144,0.011005,0.077032,51.050713,11553.687500,557.455872,0.563656,0.569928
80,78,8192,8,16384,6,0,0,6,26,34,68,0.020435,0.143045,51.765038,10761.288086,553.887817,0.560048,0.571732
80,78,16384,8,16384,6,0,0,6,26,30,30,0.035755,0.250288,51.534042,9537.800781,552.361206,0.558505,0.579215
80,78,32768,8,16384,33,0,29,4,31,12,12,0.109144,0.378308,53.748520,7315.895508,517.948975,0.523710,0.587872
80,78,65536,8,16384,93,85,8,0,35,5,5,0.180585,0.558342,66.093613,4957.852539,478.767761,0.484093,0.590779
80,78,131072,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,78,262144,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,30,512,8,16384,27,0,0,27,5,38,1216,0.001475,0.010325,82.751892,7523.607422,341.807739,0.345609,0.346120
96,30,1024,8,16384,27,0,0,27,5,38,608,0.002920,0.020439,82.782677,7520.813965,344.703400,0.348537,0.349558
96,30,2048,8,16384,27,0,0,27,5,37,296,0.005723,0.040059,80.703430,7511.564941,350.328613,0.354225,0.356264
96,30,4096,8,16384,27,0,0,27,5,36,144,0.011005,0.077032,78.691101,7495.450684,361.649323,0.365672,0.369741
96,30,8192,8,16384,27,0,0,27,5,34,68,0.020435,0.143045,74.682205,7459.045898,383.920074,0.388190,0.396288
96,30,16384,8,16384,28,0,0,28,4,30,30,0.035755,0.250288,70.033783,7018.342285,406.452209,0.410973,0.426212
96,30,32768,8,16384,59,0,40,19,5,12,12,0.127381,0.370564,55.105358,7135.812500,505.199493,0.510818,0.585386
96,30,65536,8,16384,123,0,123,0,5,5,5,0.156200,0.525407,66.385895,4936.029297,476.660309,0.481962,0.571180
96,30,131072,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,30,262144,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,40,512,8,16384,23,0,0,23,9,38,1216,0.001475,0.010325,71.998199,8647.337891,392.860352,0.397230,0.397817
96,40,1024,8,16384,23,0,0,23,9,38,608,0.002920,0.020439,72.038727,8642.476562,396.112885,0.400519,0.401691
96,40,2048,8,16384,23,0,0,23,9,37,296,0.005723,0.040059,70.216019,8633.486328,402.653381,0.407132,0.409475
96,40,4096,8,16384,23,0,0,23,9,36,144,0.011005,0.077032,68.486961,8612.222656,415.532623,0.420154,0.424829
96,40,8192,8,16384,23,0,0,23,9,34,68,0.020435,0.143045,68.927246,8081.811523,415.974091,0.420601,0.429375
96,40,16384,8,16384,23,0,0,23,9,30,30,0.035755,0.250288,62.100174,7914.963379,458.378113,0.463476,0.480663
96,40,32768,8,16384,53,0,34,19,11,12,12,0.117527,0.374748,54.531532,7210.884766,510.514435,0.516193,0.584939
96,40,65536,8,16384,116,0,116,0,12,5,5,0.152286,0.527845,63.517464,5158.941895,498.186401,0.503727,0.594218
96,40,131072,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,40,262144,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,50,512,8,16384,19,0,0,19,13,38,1216,0.001475,0.010325,60.973732,10210.833008,463.892029,0.469052,0.469745
96,50,1024,8,16384,19,0,0,19,13,38,608,0.002920,0.020439,61.055016,10197.246094,467.373047,0.472571,0.473955
96,50,2048,8,16384,19,0,0,19,13,37,296,0.005723,0.040059,60.025383,10099.210938,471.012695,0.476251,0.478993
96,50,4096,8,16384,19,0,0,19,13,36,144,0.011005,0.077032,60.833054,9695.781250,467.813477,0.473017,0.478280
96,50,8192,8,16384,19,0,0,19,13,34,68,0.020435,0.143045,60.872761,9151.164062,471.014099,0.476253,0.486188
96,50,16384,8,16384,19,0,0,19,13,30,30,0.035755,0.250288,56.418350,8712.121094,504.543762,0.510155,0.529073
96,50,32768,8,16384,48,0,29,19,16,12,12,0.109144,0.378308,53.920170,7292.652344,516.303406,0.522046,0.586005
96,50,65536,8,16384,111,0,111,0,17,5,5,0.149467,0.529600,63.296844,5176.915039,499.922119,0.505482,0.594313
96,50,131072,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,50,262144,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,60,512,8,16384,14,0,0,14,18,38,1216,0.001475,0.010325,53.032715,11739.777344,533.354065,0.539286,0.540083
