448,24,1048576,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,30,1048576,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,40,1048576,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,50,1048576,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,60,1048576,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,70,1048576,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,77,1048576,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,24,1048576,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,30,1048576,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,40,1048576,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,50,1048576,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,60,1048576,8,463.946655,58.522438,16384,2043,1959,84,0,5,1,1,0.242857,0.952405,2194.684082,477.779938,415.506866,0.420128,0.554886
464,70,1048576,8,463.902832,68.599464,16384,2036,1942,94,0,12,1,1,0.241343,0.952339,2186.618164,479.542358,417.039612,0.421678,0.555822
464,77,1048576,8,463.980347,75.797340,16384,2031,1929,102,0,17,1,1,0.240189,0.952287,2180.881104,480.803833,418.136688,0.422787,0.556438
480,24,1048576,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,30,1048576,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,40,1048576,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,50,1048576,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,60,1048576,8,479.942749,58.522438,16384,2043,1833,210,0,5,1,1,0.231961,0.951720,2139.678955,490.062317,426.188385,0.430929,0.561077
480,70,1048576,8,479.898926,68.599464,16384,2036,1816,220,0,12,1,1,0.230504,0.951658,2132.144287,491.794098,427.694489,0.432451,0.561993
480,77,1048576,8,479.976440,75.797340,16384,2031,1803,228,0,17,1,1,0.229391,0.951609,2126.711914,493.050323,428.786987,0.433556,0.562615
496,24,1048576,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,30,1048576,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,40,1048576,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,50,1048576,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,60,1048576,8,495.938843,58.522438,16384,2043,1707,336,0,5,1,1,0.221496,0.951062,2087.388428,502.338715,436.864716,0.441724,0.567401
496,70,1048576,8,495.895020,68.599464,16384,2036,1690,346,0,12,1,1,0.220101,0.951004,2080.800293,503.929199,438.247894,0.443122,0.568179
496,77,1048576,8,495.972534,75.797340,16384,2031,1677,354,0,17,1,1,0.219035,0.950958,2075.689697,505.169922,439.326904,0.444213,0.568800
